_id,psuedocode,state,district,rural_urban,assembly,parliamentary,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,year_of_establishment,year_of_recognition_pr,year_of_recognition_up,year_of_recognition_sec,year_of_recognition_hsec,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_premises,anganwadi_boys,anganwadi_girls,anganwadi_worker,instr_days_pr,instr_days_up,instr_days_sec,instr_days_hsec,avg_school_hrs_student_pr,avg_school_hrs_student_up,avg_school_hrs_student_sec,avg_school_hrs_student_hsec,avg_school_hrs_teacher_pr,avg_school_hrs_teacher_up,avg_school_hrs_teacher_sec,avg_school_hrs_teacher_hsec,cce_pr,cce_up,cce_sec,cce_hsec
1351,7602413,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",1,1,1,5,1,700010,1932,1969,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,234,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1352,4384064,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",1,1,1,5,1,700010,1972,1974,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1353,2782033,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",7,1,5,10,1,700010,1955,,1955,1968,,2,1,3,9,2,2,19,14,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,5.40,5.40,0.00,0.00,5.50,6.20,0.00,9,1,1,9
1354,5825618,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",1,3,1,4,1,700010,1961,1967,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,2,9,9,9
1355,5393618,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",1,1,1,5,1,700085,1957,1957,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1356,5516970,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",4,2,5,8,1,700010,1967,,,,,2,2,3,9,2,2,0,0,0,0,0,1,9,2,0,0,0,0,210,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,2,9,9
1357,7177395,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",7,2,5,10,1,700085,1963,,,1963,,2,1,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,241,241,0,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,9,2,2,9
1358,9987794,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,2,1,4,1,700009,1978,1972,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,3.50,0.00,0.00,0.00,4.20,0.00,0.00,0.00,1,9,9,9
1359,8666778,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,4,1,700015,1969,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,2.40,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1,9,9,9
1360,5322547,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,4,1,700015,1968,1968,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1361,7754272,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,4,1,700009,1956,1973,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1362,5363466,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,5,1,700015,1956,1956,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1363,2147473,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,5,1,700009,1956,1977,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1364,5954583,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",5,3,5,12,1,700015,1967,,1967,1967,1999,2,2,3,9,2,4,19,2,0,2,2,1,9,2,0,0,0,0,220,220,220,0.00,5.00,5.00,5.00,0.00,5.50,6.00,6.00,9,2,2,2
1365,3882008,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,5,3,700015,1950,1970,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,1,7,11,1,42,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1366,2218021,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,5,3,700015,1968,2000,,,,2,2,3,9,2,4,19,0,0,0,0,1,1,1,24,26,1,247,0,0,0,4.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,1,9,9,9
1367,4959415,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",1,3,1,5,3,700009,2001,2001,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,39,0,0,0,4.15,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1368,4026686,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.36,"","",5,2,5,12,1,700009,1965,,,1966,1977,2,1,3,9,2,2,19,14,18,2,2,1,9,2,0,0,0,0,0,46,46,0.00,5.30,6.00,6.00,0.00,6.00,6.00,6.00,9,2,2,2
1369,8781601,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",1,3,1,5,1,700007,1954,1954,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1370,1108564,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",1,3,1,4,1,700007,1932,1940,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1371,4323799,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",1,3,1,4,1,700007,1954,1954,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1372,5483166,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",1,3,1,5,3,700007,1947,2010,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,247,0,0,0,4.50,0.00,0.00,0.00,4.50,0.00,0.00,0.00,1,9,9,9
1373,8667643,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",5,2,5,12,1,700007,1905,,,1964,1976,2,1,3,9,2,4,0,0,0,2,2,1,9,2,0,0,0,0,181,182,174,0.00,5.40,5.40,5.40,0.00,5.40,5.40,5.40,9,1,1,1
1374,3858691,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",7,1,5,10,1,700007,1915,,,1938,,2,2,3,9,2,4,0,0,0,2,0,1,9,2,0,0,0,0,242,242,0,0.00,6.00,6.00,0.00,0.00,6.30,6.30,0.00,9,1,1,9
1375,6525717,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",5,1,5,12,4,700055,1951,,1903,1919,1951,2,1,3,9,2,4,19,0,0,2,2,1,9,2,0,0,0,0,218,218,183,0.00,5.30,5.30,4.00,0.00,6.00,6.00,6.00,9,1,1,1
1376,2062276,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.41,"","",1,3,1,5,5,700007,1905,2015,,,,2,1,3,9,2,4,0,0,0,0,0,1,2,9,0,0,0,230,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2,9,9,9
1377,8729290,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.43,"","",1,1,1,5,1,700073,1953,1977,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
1378,2532709,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.43,"","",1,1,1,5,1,700073,1981,1981,,,,2,2,3,9,1,2,0,0,0,0,0,1,2,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1379,3587611,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.43,"","",1,3,1,5,1,700073,1950,1954,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
1380,6662311,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.43,"","",1,1,1,5,1,700073,1970,1970,,,,2,2,3,9,1,18,0,0,0,0,0,1,2,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1381,7901736,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.43,"","",5,3,5,12,1,700073,1933,,,1953,1976,2,2,3,9,2,18,0,0,0,2,2,1,9,2,0,0,0,0,0,83,83,0.00,0.00,3.20,2.30,0.00,0.00,3.20,2.30,9,1,1,1
1382,6394959,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.43,"","",1,1,1,5,3,700073,1960,2000,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,240,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1383,6750677,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",1,3,1,5,3,700072,1945,1945,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1384,3729777,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",1,3,1,5,3,700012,2001,2001,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,37,0,0,0,4.30,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1385,2404161,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",1,3,1,5,3,700012,1950,1950,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,37,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1386,8516403,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",3,2,1,12,5,700012,1844,1844,1948,1948,1972,2,2,3,9,1,19,0,0,0,3,3,1,2,9,0,0,0,201,210,219,220,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,2,2,2,2
1387,7952088,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",3,2,1,12,5,700072,1856,1856,1856,1856,1932,2,2,3,9,2,19,0,0,0,3,3,1,1,9,0,0,0,200,200,210,210,3.45,4.45,6.00,6.00,7.00,7.00,7.00,7.00,1,1,1,1
1388,6128425,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",3,1,1,12,5,700012,1881,,,,,2,2,3,9,1,19,2,4,0,3,3,1,1,9,0,0,0,204,204,204,204,2.30,3.00,5.30,5.30,4.30,4.30,6.20,6.20,1,1,1,1
1389,1767719,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",5,3,5,12,5,700072,1989,,2000,2000,2014,2,2,1,3,1,19,0,0,0,2,2,1,9,9,0,0,0,0,210,220,220,0.00,5.40,5.40,5.40,0.00,6.00,6.00,6.00,9,1,1,1
1390,8645185,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.47,"","",3,1,1,12,5,700012,1890,1890,1890,1927,1958,2,2,3,9,1,19,0,0,0,3,3,1,1,9,0,0,0,233,233,233,233,5.40,5.40,6.20,6.20,6.30,6.30,6.30,6.30,2,2,2,2
1391,4962876,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.54,"","",1,3,1,5,1,700014,1977,1977,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
1392,1331371,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.54,"","",1,2,1,5,1,700014,1930,1970,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1393,2105816,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.54,"","",1,2,1,5,1,700014,1975,1975,,,,2,1,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1394,6007006,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.54,"","",5,2,5,12,1,700014,1980,,1995,2000,2004,2,2,3,9,2,18,19,2,0,2,2,1,9,2,0,0,0,0,195,200,165,0.00,5.45,5.45,5.15,0.00,5.50,5.50,5.50,9,1,1,1
1395,9127778,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.54,"","",5,2,5,12,1,700014,1909,,,1947,2000,2,2,3,9,2,18,0,0,0,2,2,1,9,2,0,0,0,0,232,232,232,0.00,4.30,4.30,4.30,0.00,5.00,5.00,5.00,9,1,1,2
1396,3802536,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",3,3,1,12,5,700016,1964,1964,1964,1973,1973,2,2,3,9,1,19,0,0,0,3,5,1,1,9,0,0,0,193,193,193,193,3.20,3.50,5.00,5.00,6.00,6.00,6.00,6.00,1,1,1,1
1397,8498089,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",3,3,1,12,5,700016,1970,,2013,,,2,1,3,9,1,19,0,0,0,2,2,1,2,9,0,0,0,210,210,210,210,4.30,4.30,4.30,4.30,5.30,5.30,5.30,5.30,2,2,1,2
1398,6698081,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",3,3,1,12,5,700016,1975,1986,1986,1986,1996,2,2,3,9,2,19,2,4,99,1,1,1,1,9,0,0,0,181,181,181,181,2.00,3.00,4.00,5.00,7.30,7.30,7.30,7.30,2,2,2,2
1399,9456982,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",7,1,5,10,1,700017,1955,,,1959,,2,2,3,9,2,4,0,0,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,5.50,5.50,0.00,0.00,6.00,6.00,0.00,9,1,1,9
1400,3310725,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",1,3,1,4,1,700016,1935,1967,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,1,5,5,1,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1401,7035924,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.60,"","",3,3,1,12,5,700014,1965,1969,1969,1969,1969,2,2,3,9,1,19,0,0,0,3,3,1,1,9,0,0,0,186,186,186,186,3.00,5.30,6.10,6.10,6.10,6.10,6.10,6.10,1,1,1,1
1402,2433763,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",1,3,1,5,3,700016,1944,1944,,,,2,2,3,9,2,18,0,0,0,0,0,1,1,2,0,0,0,35,0,0,0,4.15,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1403,9655636,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",3,2,1,12,5,700016,1956,1957,1957,1960,1963,2,2,3,9,2,19,2,4,0,3,3,1,1,9,0,0,0,201,210,219,220,4.30,6.20,6.20,6.20,6.20,6.20,6.20,6.20,1,1,1,1
1404,5160464,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.61,"","",3,3,1,12,5,700016,1958,1968,1973,1973,2011,2,1,3,9,2,19,0,0,0,3,5,1,1,9,0,0,0,201,200,219,220,4.40,5.45,5.45,5.45,5.00,6.15,6.15,6.15,2,2,2,2
1405,4000348,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.68,"","",1,3,1,5,1,700019,1960,1988,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1406,8462401,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.68,"","",1,3,1,5,1,700019,1950,1950,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,224,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1407,4897606,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.68,"","",1,3,1,5,1,700019,1934,1949,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1408,2198826,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.68,"","",1,3,1,5,1,700029,1967,1968,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1409,4661764,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.26,"","",1,3,1,4,1,700006,1935,1935,,,,2,2,2,9,2,4,0,0,0,0,0,2,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1410,4176374,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.26,"","",1,3,1,5,1,700006,1958,1961,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1411,3666755,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.26,"","",1,3,1,4,1,700006,1957,1967,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.40,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1412,2645405,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.26,"","",1,3,1,4,1,700005,1959,1964,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,235,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
1413,4063909,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.26,"","",7,2,5,10,1,700006,1957,,1959,1965,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,110,120,0,0.00,5.00,5.30,0.00,0.00,6.00,6.00,0.00,9,2,2,9
1414,6250949,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.26,"","",7,2,5,10,1,700006,1941,,1941,1941,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,200,210,0,0.00,4.30,4.50,0.00,0.00,4.30,4.50,0.00,9,1,1,9
1415,6010057,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,4,1,700054,1967,1974,,,,2,2,3,9,2,2,19,0,0,0,0,1,1,2,0,0,0,234,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
1416,3137473,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,1,700054,1970,1972,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1417,9174017,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,1,700054,1972,1972,,,,2,2,1,2,2,2,0,0,0,0,0,1,1,2,0,0,0,235,0,0,0,4.10,0.00,0.00,0.00,4.10,0.00,0.00,0.00,1,9,9,9
1418,1417863,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,1,700054,1967,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1419,7892684,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",7,3,6,10,1,700054,1979,,1996,2013,,2,1,3,9,1,12,0,0,0,2,0,1,9,2,0,0,0,0,22,220,0,0.00,4.30,4.30,0.00,0.00,5.00,5.00,0.00,9,1,1,9
1420,6463447,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",5,2,5,12,1,700054,1969,,1970,1982,2019,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,220,220,220,0.00,5.10,5.50,5.50,0.00,5.40,6.20,6.20,9,1,1,1
1421,1947613,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,3,700054,1970,1970,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1422,7193340,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,3,700054,1989,1989,,,,2,1,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,1,9,9,9
1423,2831023,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,3,700054,2000,2000,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,6.40,0.00,0.00,0.00,6.40,0.00,0.00,0.00,1,9,9,9
1424,2833065,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",7,3,5,10,1,700054,1950,,1962,1969,,2,1,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,0,110,0,0.00,0.00,6.00,0.00,0.00,0.00,6.00,0.00,9,2,1,9
1425,6976658,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,1,700054,1965,1965,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
1426,3200768,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",7,3,5,10,1,700054,1979,,,2000,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,0,43,0,0.00,5.30,5.30,0.00,0.00,6.00,6.00,0.00,9,1,1,9
1427,8343735,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",1,3,1,5,3,700054,1948,1948,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1428,3643365,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.31,"","",7,1,5,10,1,700054,1969,,,1983,,2,2,3,9,2,4,0,0,0,2,0,1,9,2,0,0,0,0,200,232,0,0.00,3.30,4.00,0.00,0.00,3.30,4.00,0.00,9,1,1,9
1429,9660747,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",1,3,1,5,1,700010,1960,1960,,,,2,1,3,9,1,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
1430,9312161,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.34,"","",1,3,1,4,1,700010,1967,1968,,,,2,1,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
