_id,psuedocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,func_boys_cwsn_friendly,func_girls_cwsn_friendly,urinal_boys,urinla_girls,handwash_near_toilet,drinking_water_available,drinking_water_functional,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,playground_available,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,ict_lab,laptop,tablet,desktop,digiboard,projector,printer,internet,dth
2081,9582402,3,1,1,1,19,12,19,0,0,1,15,15,0,0,2,0,20,0,1,1,1,2,1,1,2,1,2,1,1,1,800,1,1,0,28,5,2,4,1,2
2082,3576525,3,1,1,6,4,1,4,0,0,1,2,2,0,0,0,0,2,0,1,1,1,2,1,1,2,1,2,2,1,2,50,2,0,0,0,0,0,0,2,2
2083,3649445,1,1,1,1,7,1,7,0,0,1,0,0,4,4,0,0,0,4,2,1,1,2,2,1,2,1,1,1,1,2,150,2,0,0,0,0,0,0,2,2
2084,6879074,3,1,1,1,1,1,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,15,2,0,0,0,0,0,0,2,2
2085,1662414,2,1,1,1,4,1,4,0,0,2,2,2,3,3,0,0,2,3,1,1,1,2,1,1,2,1,2,1,1,1,17,2,0,0,0,0,0,0,1,2
2086,7619211,4,4,4,5,7,4,3,4,0,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,25,2,0,0,0,0,0,0,1,2
2087,9317104,2,1,1,1,5,5,0,0,5,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,15,2,0,0,0,0,0,0,1,2
2088,6845390,3,1,1,1,3,2,3,0,0,1,3,3,3,3,0,0,6,4,1,1,1,2,1,1,2,1,2,1,1,2,13,2,0,0,0,0,0,0,2,2
2089,3294427,3,1,1,1,6,7,6,0,0,1,3,3,3,3,0,0,6,4,1,1,1,2,1,1,2,1,2,1,1,2,157,2,0,0,0,0,0,0,2,2
2090,5238638,2,1,1,1,3,1,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,20,2,0,0,1,0,0,0,2,2
2091,8303596,1,1,1,1,56,11,56,0,0,1,0,0,45,45,0,0,0,45,1,1,1,2,1,1,1,1,1,1,1,1,2040,1,1,0,6,36,1,2,1,2
2092,4781049,2,1,1,1,12,10,2,5,5,1,0,0,3,3,0,0,0,9,1,1,1,2,1,1,2,1,2,1,1,1,300,1,0,0,15,0,1,1,1,2
2093,1826390,2,2,2,1,5,1,5,0,0,2,2,2,3,3,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,20,2,0,0,0,0,0,0,1,2
2094,2042529,3,1,1,1,10,1,10,0,0,2,3,3,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,124,2,0,0,0,0,0,0,2,2
2095,4611702,2,1,1,5,4,1,0,4,0,1,1,1,2,2,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,89,2,0,0,0,0,0,0,2,2
2096,3511079,4,1,1,5,5,1,5,0,0,1,1,1,1,1,0,0,3,2,1,1,1,2,1,1,2,1,2,1,1,2,40,2,0,0,0,0,0,0,1,2
2097,7190188,2,1,1,5,5,1,2,3,0,2,1,1,1,1,0,0,1,2,1,1,1,2,1,1,2,2,2,1,2,2,30,2,0,0,0,0,0,0,1,2
2098,5227980,2,1,1,2,6,2,4,2,0,1,1,1,2,2,0,0,2,2,1,1,1,1,1,1,1,1,2,1,1,1,135,2,0,0,0,0,0,0,2,2
2099,1099007,4,2,2,1,6,4,6,0,0,2,2,2,2,2,0,0,5,6,1,1,1,2,1,1,2,1,1,1,1,2,100,2,0,0,0,0,0,0,1,2
2100,9880084,3,2,2,5,4,3,4,0,0,1,1,1,1,1,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,1,150,2,0,0,0,0,0,0,2,2
2101,5546567,1,1,1,1,5,0,5,0,0,2,1,1,1,1,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,104,2,0,0,0,0,0,0,2,2
2102,9722433,2,1,1,5,5,1,5,0,0,1,2,2,2,2,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,46,2,0,0,0,0,0,0,2,2
2103,4011486,2,1,1,5,4,1,2,0,2,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,84,2,0,0,0,0,0,0,2,2
2104,5887691,4,1,1,5,5,0,5,0,0,1,2,2,1,1,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,1,139,2,0,0,0,0,0,0,1,2
2105,5831368,4,1,1,1,20,13,20,0,0,1,8,8,0,0,0,0,5,0,1,1,1,2,1,1,3,1,2,2,1,1,500,1,0,0,10,0,1,1,1,2
2106,9724743,3,1,1,1,8,3,7,1,0,1,1,1,1,1,0,0,4,3,1,1,1,2,1,1,2,1,1,1,1,1,50,1,0,0,8,0,1,1,1,2
2107,8260948,3,1,1,1,5,0,5,0,0,2,5,5,4,4,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,25,2,0,0,0,0,0,0,2,2
2108,1332782,3,1,1,1,5,4,1,2,2,2,4,4,3,3,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,96,2,0,0,0,0,0,0,2,2
2109,9423394,2,1,0,5,1,0,0,1,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2
2110,9712116,3,1,1,5,7,0,7,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,48,2,0,0,0,0,0,0,2,2
2111,6212920,4,1,1,5,1,1,0,1,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,11,2,0,0,0,0,0,0,2,2
2112,4928360,4,1,1,5,6,2,6,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,28,2,0,0,0,0,0,0,2,2
2113,7475845,4,1,1,5,2,2,1,0,1,2,1,1,2,2,0,0,1,2,1,1,1,2,1,1,2,1,1,1,1,2,32,2,0,0,0,0,0,0,2,2
2114,8754173,4,1,1,5,2,1,1,1,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,11,2,0,0,0,0,0,0,2,2
2115,7322491,4,1,1,1,6,2,0,6,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,100,2,1,0,0,0,0,0,2,2
2116,3287744,2,1,1,1,4,0,1,0,3,2,1,1,1,1,0,0,2,2,1,1,1,2,1,1,2,1,2,1,2,2,50,2,0,0,0,0,0,0,2,2
2117,4351383,4,1,1,1,4,0,4,0,0,2,3,3,2,2,0,0,3,2,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
2118,4087851,2,1,1,1,5,0,1,4,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,100,2,0,0,0,0,0,0,2,2
2119,9649189,2,1,1,1,5,1,5,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,27,2,0,0,0,0,0,0,2,2
2120,6089748,1,2,2,1,33,3,33,0,0,1,0,0,21,21,0,1,0,21,1,1,1,2,1,1,2,1,1,1,1,1,1400,2,1,0,40,0,2,10,1,2
2121,3711327,2,1,1,1,8,0,4,2,2,2,2,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
2122,1144385,1,1,1,1,5,1,5,0,0,2,2,2,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,200,2,0,0,0,0,0,0,2,2
2123,1759917,4,1,1,1,6,1,6,0,0,2,3,3,3,3,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,2,107,2,0,0,0,0,0,0,2,2
2124,4680584,2,1,1,1,5,3,1,4,0,1,1,1,2,2,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,20,2,0,0,0,0,0,0,2,2
2125,2542092,2,1,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,15,2,0,0,0,0,0,0,2,2
2126,1284947,3,1,1,5,5,5,5,0,0,2,2,2,2,2,1,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,69,2,0,0,0,0,0,0,2,2
2127,5435099,4,1,1,1,4,0,1,1,2,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,21,2,0,0,0,0,0,0,2,2
2128,7903249,1,1,1,1,6,8,0,2,4,1,0,0,4,4,0,2,0,5,1,1,1,2,1,1,2,1,2,1,1,2,50,1,0,0,10,0,1,1,1,2
2129,5590874,3,2,2,5,17,2,12,3,2,1,0,0,9,9,0,1,0,2,1,1,1,2,1,1,2,1,2,1,1,2,153,1,1,0,12,0,1,2,1,2
2130,4422921,3,1,1,1,9,2,4,5,0,2,1,1,1,1,0,0,3,3,1,1,1,2,1,1,2,1,2,1,1,2,120,2,0,0,0,0,0,0,2,2
2131,2836135,2,2,2,1,17,10,13,0,4,1,4,4,1,1,0,0,6,1,1,1,1,2,1,1,1,1,1,1,1,1,456,1,0,0,30,0,1,3,1,2
2132,6774271,3,1,1,1,6,4,6,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,150,2,0,0,0,0,0,0,2,2
2133,6414948,3,1,1,1,3,1,3,0,0,2,3,3,11,1,0,0,3,1,1,1,1,2,1,1,2,1,1,1,1,2,33,2,0,0,0,0,0,0,2,2
2134,3533809,2,1,1,1,8,3,4,2,2,1,4,4,0,0,0,0,3,0,1,1,1,2,1,1,2,1,2,1,2,2,150,1,0,0,1,0,0,1,1,2
2135,6448631,1,2,2,1,26,69,26,0,0,1,0,0,33,33,0,0,0,33,1,1,1,1,1,1,2,1,2,2,2,2,0,2,1,0,50,0,1,2,1,2
2136,6745184,2,1,1,1,6,6,3,3,0,1,1,1,0,0,0,0,3,0,1,1,1,2,1,1,2,1,2,2,1,2,250,2,0,0,1,0,0,0,1,2
2137,9001540,1,2,2,1,7,4,4,3,0,2,3,3,3,3,1,1,3,3,1,1,1,2,1,1,2,1,1,1,1,1,21,2,0,0,0,0,0,0,1,2
2138,9898921,1,2,2,1,22,22,22,0,0,1,12,12,10,10,0,0,20,10,1,1,1,2,1,1,1,1,1,1,2,2,1400,2,2,0,45,10,11,3,1,2
2139,8949934,4,1,1,1,7,2,1,0,6,1,0,0,1,1,0,0,0,3,1,1,1,2,1,1,2,1,2,1,1,1,250,2,0,0,1,0,0,1,1,2
2140,2542653,3,2,2,1,36,7,36,0,0,1,0,0,5,5,0,5,0,5,1,1,1,2,1,1,1,1,1,1,1,2,1000,1,0,0,10,0,1,2,1,2
2141,1720473,1,3,3,1,12,7,8,2,2,1,4,4,0,0,1,0,5,0,1,1,1,2,1,1,2,1,2,2,1,2,415,1,0,0,8,0,1,1,1,2
2142,2587282,2,2,2,1,6,1,0,0,6,2,1,1,1,1,0,0,0,0,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,1,0,0,0,2,2
2143,8026962,2,1,1,1,6,1,0,0,6,2,1,1,1,1,1,0,0,0,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,1,0,0,0,2,2
2144,3265707,3,1,0,2,1,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,4,2,0,0,0,0,0,0,2,2
2145,9705669,3,1,1,1,3,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,60,2,0,0,1,0,0,0,2,2
2146,2160240,2,1,1,1,6,1,6,0,0,2,3,3,3,3,0,0,3,3,1,1,1,2,1,1,2,1,2,1,1,1,39,2,0,0,0,0,0,0,2,2
2147,6042805,2,1,1,6,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,6,2,0,0,0,0,0,0,2,2
2148,1452523,4,3,1,1,3,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,4,2,0,0,0,0,0,0,2,2
2149,3390731,1,1,1,1,12,3,7,5,0,1,0,0,6,6,0,1,0,7,1,1,1,2,1,1,2,1,2,1,1,2,400,1,0,0,1,0,0,0,1,2
2150,5562140,3,1,1,2,7,7,1,3,3,1,0,0,9,9,0,1,0,9,1,1,1,2,1,1,2,1,2,1,1,1,150,1,0,0,0,0,1,1,1,2
2151,8767973,1,1,1,1,18,1,18,0,0,1,5,5,0,0,1,0,30,0,1,1,1,2,1,1,2,1,2,1,1,1,700,1,0,0,2,0,0,1,1,2
2152,8326341,1,1,1,1,6,7,6,0,0,1,2,1,0,0,2,0,2,0,1,1,1,2,1,1,2,1,1,2,1,2,50,1,0,0,11,0,1,1,1,2
2153,2320018,4,1,1,1,20,4,20,0,0,1,3,3,4,4,2,0,6,2,1,1,1,2,1,1,2,1,1,2,1,2,800,1,0,0,10,0,2,2,1,2
2154,3864085,3,2,2,1,27,17,17,0,10,1,4,4,4,4,0,1,8,8,1,1,1,2,1,1,1,1,1,1,1,2,1706,1,2,0,40,0,5,7,1,2
2155,2678742,4,1,1,1,5,5,5,0,0,2,5,5,1,1,0,0,5,1,1,1,1,2,1,1,2,1,1,1,1,1,135,2,0,0,0,0,0,0,2,2
2156,4927987,4,3,1,2,12,5,12,0,0,1,2,2,0,0,1,0,6,0,1,1,1,2,1,1,2,1,1,1,1,2,24,1,0,0,12,0,1,2,1,2
2157,4691988,1,3,3,1,36,24,36,0,0,1,0,0,14,14,0,0,0,14,1,1,1,2,1,1,2,1,1,2,1,2,1150,2,1,0,6,2,1,3,1,2
2158,4747738,1,2,1,1,14,5,11,0,3,1,2,2,2,2,0,0,0,0,1,1,1,2,1,1,2,1,1,1,2,2,280,2,2,0,1,0,0,0,1,2
2159,6402424,2,1,1,8,8,1,8,0,0,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,76,2,0,0,7,0,0,3,1,2
2160,9051695,2,1,1,1,19,5,19,0,0,1,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,1,2,2,2,2,600,2,2,0,16,0,1,3,1,2
2161,6401001,3,1,1,1,1,0,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,2,2,1,1,2,45,2,0,0,0,0,0,0,2,2
2162,3865339,3,1,1,1,6,6,2,0,4,2,1,1,3,3,0,0,1,4,1,1,1,2,1,1,2,1,1,2,1,2,5,2,0,0,0,0,0,0,2,2
2163,1895642,4,1,1,1,2,0,1,0,1,2,0,0,4,4,0,0,0,4,1,1,1,2,1,1,2,2,2,1,1,2,30,2,0,0,0,0,0,0,2,2
2164,8004722,2,1,1,1,3,1,0,1,2,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,8,2,0,0,0,0,0,0,2,2
2165,8149965,1,2,2,1,8,5,5,0,3,1,0,0,6,6,0,0,0,1,1,1,1,2,1,1,2,1,2,1,1,2,300,2,0,0,2,0,0,1,2,2
2166,6010613,2,1,1,5,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,67,2,0,0,0,0,0,0,2,2
2167,1590514,3,1,1,1,4,1,4,0,0,1,0,0,2,2,0,0,0,2,1,1,1,2,1,1,2,1,2,1,1,2,25,2,0,0,0,0,0,0,2,2
2168,8196394,3,1,1,1,6,5,6,0,0,1,0,0,1,1,0,0,0,1,1,1,1,2,1,1,2,1,2,1,1,2,70,2,0,0,0,0,0,0,2,2
2169,8567737,3,2,2,6,20,5,16,0,4,1,6,6,0,0,0,0,11,0,1,1,1,2,1,1,2,1,2,1,1,2,300,1,0,0,1,0,1,1,1,2
2170,9639234,2,1,1,1,3,0,1,0,2,2,1,1,2,2,0,0,0,2,1,1,1,2,1,1,2,1,1,1,1,2,56,2,0,0,0,0,0,0,1,2
2171,4671063,3,1,1,1,6,6,6,0,0,1,2,2,0,0,0,0,1,0,1,1,1,2,1,1,2,1,2,1,1,2,70,2,0,0,0,0,0,0,2,2
2172,5569302,2,1,1,1,11,9,9,0,2,1,0,0,1,1,0,2,0,4,1,1,1,2,1,1,2,1,2,1,1,2,50,2,0,0,0,0,0,0,1,2
2173,2617169,2,2,2,1,24,12,24,0,0,1,7,7,0,0,1,0,27,0,1,1,1,2,1,1,2,1,2,1,1,2,1196,2,0,0,18,0,2,2,1,2
2174,6111318,2,1,1,1,3,4,0,3,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,20,2,0,0,0,0,0,0,2,2
2175,7918973,3,2,2,1,25,0,10,7,8,2,4,4,1,1,0,0,3,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,2
2176,9842708,2,1,1,5,9,3,9,0,0,1,2,2,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,200,2,1,0,5,0,0,1,1,2
2177,5040130,1,2,2,1,16,2,16,0,0,2,4,4,0,0,0,0,1,0,1,1,1,2,1,1,2,1,1,1,2,2,0,2,0,0,10,0,0,1,1,2
2178,8703304,3,1,1,5,6,1,6,0,0,2,1,1,2,2,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,129,2,0,0,0,0,0,0,2,2
2179,4860798,3,1,1,1,6,3,6,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,144,2,0,0,0,0,0,0,2,2
2180,8565857,3,1,1,1,6,3,4,0,2,2,1,1,2,2,0,0,3,2,1,1,1,2,1,1,2,1,2,1,1,2,91,2,0,0,0,0,0,0,2,2
2181,7039962,3,1,1,1,48,23,48,0,0,1,14,14,14,14,1,0,22,22,1,1,1,1,1,1,2,1,1,1,1,1,2000,1,0,4,100,0,19,8,1,2
2182,5647120,4,1,1,5,4,2,1,2,1,1,2,2,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,1,1,37,2,0,0,0,0,0,0,2,2
2183,5073584,1,1,1,5,5,2,1,2,2,1,2,2,1,1,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,60,2,0,0,0,0,0,0,2,2
2184,5349517,2,1,1,5,4,1,4,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,40,2,0,0,0,0,0,0,2,2
2185,1037096,3,1,1,1,6,4,6,0,0,2,1,1,2,2,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,183,2,0,0,0,0,0,0,2,2
2186,7125063,2,1,1,1,5,1,3,0,2,1,2,2,2,2,0,0,3,3,1,1,1,2,1,1,1,1,2,1,1,1,183,2,0,0,0,0,0,0,1,2
2187,4813769,1,1,1,5,5,0,5,0,0,2,2,1,0,0,0,0,2,0,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
2188,2086550,2,1,1,5,5,1,5,0,0,1,2,2,2,2,0,0,0,0,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2
2189,4869815,4,1,1,1,10,10,10,0,0,2,0,0,2,2,0,0,0,2,1,1,1,2,1,1,2,1,2,2,2,2,130,2,0,0,0,0,0,0,1,2
2190,4866155,1,1,1,1,4,1,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,57,2,0,0,1,0,0,0,2,2
2191,8650338,2,1,1,5,5,0,5,0,0,1,2,2,2,2,0,0,0,0,1,1,1,2,1,1,2,1,2,1,2,2,83,2,0,0,1,0,0,0,2,2
2192,4811926,1,1,1,1,25,14,25,0,0,1,9,9,9,9,2,2,7,7,1,1,1,2,1,1,2,1,1,1,1,1,50,2,3,0,35,0,2,5,2,2
2193,3426128,2,1,1,1,4,0,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,31,2,0,0,0,0,0,0,2,2
2194,7835257,3,1,1,5,2,0,2,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,13,2,0,0,0,0,0,0,2,2
2195,4824380,2,1,1,1,9,3,9,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,17,2,0,0,0,0,0,0,2,2
2196,8262627,4,1,1,5,2,0,2,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,80,2,0,0,0,0,0,0,2,2
2197,2141533,2,1,0,5,4,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,39,2,0,0,0,0,0,0,2,2
2198,5520507,1,1,1,4,1,1,0,1,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,23,2,0,0,0,0,0,0,2,2
2199,9676626,3,1,1,1,6,4,6,0,0,1,2,2,0,0,1,0,4,0,1,1,1,2,1,1,2,1,2,1,1,1,27,2,0,0,3,0,0,1,1,2
2200,5914011,3,1,1,1,38,7,38,0,0,1,12,12,0,0,0,0,18,0,1,1,1,2,1,1,2,1,1,1,1,2,1588,2,0,0,21,0,1,1,1,2
2201,8400774,3,1,1,1,5,3,4,1,0,2,1,1,2,2,0,0,1,2,1,1,1,2,1,1,2,1,1,1,1,2,0,2,0,0,1,0,0,0,2,2
2202,1305126,3,1,1,1,5,2,5,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,2,2
2203,2076776,2,1,1,1,3,1,3,0,0,2,2,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,50,2,0,0,0,0,0,0,2,2
2204,2832987,1,1,1,1,12,0,12,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,400,2,0,0,4,0,0,1,1,2
2205,2650941,1,1,1,1,21,5,21,0,0,1,0,0,5,5,0,1,0,5,1,1,1,2,1,1,2,1,1,1,1,1,1500,2,0,0,0,0,0,0,1,2
2206,7780473,1,1,1,1,10,2,10,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,43,2,0,0,3,0,1,1,1,2
2207,5424937,4,1,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,1,2,1,1,2,1,1,2,2,2,2,1,2,0,2,0,0,0,0,0,0,2,2
2208,5724862,4,1,1,1,1,1,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2
2209,2328644,4,1,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,1,2,1,1,2,1,1,2,2,2,2,1,2,0,2,0,0,0,0,0,0,2,2
2210,1189466,2,1,1,1,3,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,0,2,0,0,0,0,0,0,2,2
2211,5057740,1,2,2,1,14,6,14,0,0,1,0,0,6,6,0,1,0,40,1,1,1,2,1,1,2,1,1,1,2,2,0,2,0,0,40,0,1,3,2,2
2212,4313040,2,1,1,1,2,0,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,2,2,25,2,0,0,0,0,0,0,2,2
2213,7210384,3,1,1,1,7,4,2,3,2,2,0,0,3,3,0,1,0,2,1,1,1,2,1,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,1,2
2214,3875151,2,1,1,1,6,2,6,0,0,1,1,1,1,1,0,0,3,1,1,1,1,2,1,1,2,1,2,1,2,2,150,2,0,0,0,0,0,0,2,2
2215,1623958,2,1,1,1,2,0,0,2,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2
2216,3222553,2,1,1,1,20,20,20,0,0,1,6,6,4,4,0,0,4,4,1,1,1,2,1,1,2,1,1,2,2,2,178,2,1,2,3,0,1,1,1,2
2217,6797067,3,2,1,1,4,0,0,2,2,2,1,1,1,1,0,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,50,2,0,0,0,0,0,0,2,2
2218,2772003,3,1,1,1,5,0,5,0,0,1,0,0,6,6,0,0,0,6,1,1,1,2,1,1,2,1,2,1,1,2,252,2,0,0,0,0,0,0,2,2
2219,7794039,4,2,1,1,3,0,0,0,3,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,64,2,0,0,0,0,0,0,2,2
2220,3290502,3,1,1,1,14,0,14,0,0,1,0,0,13,13,0,0,0,13,1,1,1,2,1,1,2,1,1,1,1,2,364,2,0,0,0,0,0,0,1,2
2221,5167396,2,1,1,1,6,1,3,0,3,2,2,2,2,2,1,0,3,3,1,1,1,2,1,1,2,1,2,2,1,1,100,2,0,0,0,0,0,0,2,2
2222,9674389,4,1,1,1,6,3,6,0,0,1,1,1,2,2,0,0,3,2,1,1,1,2,1,1,2,1,1,1,1,2,3,2,0,0,0,0,0,0,2,2
2223,3642524,3,1,1,5,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
2224,9849158,2,1,1,1,4,1,0,0,4,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
2225,3419741,3,1,1,1,3,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,50,2,0,0,0,0,0,0,2,2
2226,6276860,4,1,1,1,8,1,8,0,0,1,1,1,1,1,0,0,6,1,1,1,1,2,1,1,2,1,1,1,1,2,126,2,0,0,0,0,0,0,2,2
2227,5059992,2,1,0,5,1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,2,2
2228,5846380,4,1,1,5,4,0,1,3,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,1,0,2,0,0,0,0,0,0,2,2
2229,1600228,1,1,1,2,5,2,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,36,2,0,0,0,0,0,0,2,2
2230,9225025,1,1,1,1,5,0,5,0,0,2,2,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,2,2
2231,2864541,1,1,1,5,4,0,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
2232,1747364,3,1,1,5,1,0,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,2,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
2233,9150013,3,1,1,1,6,0,6,0,0,2,2,2,3,3,0,0,2,3,1,1,1,2,1,1,2,1,2,1,1,2,0,2,2,0,0,0,1,0,2,2
2234,8725500,3,1,1,1,6,3,6,0,0,2,2,2,2,2,0,0,3,3,1,1,1,2,1,1,2,1,2,1,1,2,180,2,0,0,0,0,0,0,2,2
2235,2913344,3,1,1,1,4,1,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,20,2,0,0,0,0,0,0,2,2
2236,2854650,3,3,2,1,32,6,28,0,4,1,9,9,0,0,1,0,22,0,1,1,1,1,1,1,2,1,1,1,1,1,1800,1,4,0,27,0,3,3,1,2
2237,1972111,3,1,1,5,3,1,3,0,0,2,1,1,1,1,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,30,2,0,0,0,0,0,0,2,2
